QID,SSID,Wordnet Lemmas,Wikidata Labels,Count,Accept,Notes,Extra Type
http://www.wikidata.org/entity/Q8502,https://en-word.net/id/oewn-09389214-n,"natural elevation, elevation","mountain, mountains, mount",22,FALSE,,
http://www.wikidata.org/entity/Q8502,https://en-word.net/id/oewn-09310874-n,"geological formation, formation","mountain, mountains, mount",22,FALSE,,
http://www.wikidata.org/entity/Q8502,https://en-word.net/id/oewn-09495727-n,volcano,"mountain, mountains, mount",20,FALSE,,
http://www.wikidata.org/entity/Q8502,https://en-word.net/id/oewn-09382700-n,"mountain, mount","mountain, mountains, mount",20,TRUE,,
http://www.wikidata.org/entity/Q878367,https://en-word.net/id/oewn-09467004-n,star,"multiple star, multiple star system",6,FALSE,,
http://www.wikidata.org/entity/Q878367,https://en-word.net/id/oewn-09262646-n,"celestial body, heavenly body","multiple star, multiple star system",6,TRUE,,
http://www.wikidata.org/entity/Q878367,https://en-word.net/id/oewn-00019308-n,natural object,"multiple star, multiple star system",6,FALSE,,
http://www.wikidata.org/entity/Q878367,https://en-word.net/id/oewn-00003553-n,"whole, unit","multiple star, multiple star system",6,FALSE,,
http://www.wikidata.org/entity/Q667509,https://en-word.net/id/oewn-08648560-n,region,municipality of Austria,6,FALSE,,
http://www.wikidata.org/entity/Q667509,https://en-word.net/id/oewn-00027365-n,location,municipality of Austria,6,FALSE,,
http://www.wikidata.org/entity/Q667509,https://en-word.net/id/oewn-08643858-n,municipality,municipality of Austria,6,TRUE,,
http://www.wikidata.org/entity/Q667509,https://en-word.net/id/oewn-08693705-n,"urban area, populated area",municipality of Austria,6,FALSE,,
http://www.wikidata.org/entity/Q667509,https://en-word.net/id/oewn-08508836-n,"administrative district, administrative division, territorial division",municipality of Austria,6,FALSE,,
http://www.wikidata.org/entity/Q667509,https://en-word.net/id/oewn-08591861-n,"geographical area, geographic area, geographical region, geographic region",municipality of Austria,6,FALSE,,
http://www.wikidata.org/entity/Q667509,https://en-word.net/id/oewn-08569713-n,"district, territory, territorial dominion, dominion",municipality of Austria,6,FALSE,,
http://www.wikidata.org/entity/Q667509,https://en-word.net/id/oewn-08542298-n,"city, metropolis, urban center",municipality of Austria,5,FALSE,,
http://www.wikidata.org/entity/Q493522,https://en-word.net/id/oewn-08648560-n,region,"municipality of Belgium, Belgian municipality",9,FALSE,,
http://www.wikidata.org/entity/Q493522,https://en-word.net/id/oewn-00027365-n,location,"municipality of Belgium, Belgian municipality",9,FALSE,,
http://www.wikidata.org/entity/Q493522,https://en-word.net/id/oewn-08643858-n,municipality,"municipality of Belgium, Belgian municipality",9,TRUE,,
http://www.wikidata.org/entity/Q493522,https://en-word.net/id/oewn-08693705-n,"urban area, populated area","municipality of Belgium, Belgian municipality",9,FALSE,,
http://www.wikidata.org/entity/Q493522,https://en-word.net/id/oewn-08508836-n,"administrative district, administrative division, territorial division","municipality of Belgium, Belgian municipality",9,FALSE,,
http://www.wikidata.org/entity/Q493522,https://en-word.net/id/oewn-08591861-n,"geographical area, geographic area, geographical region, geographic region","municipality of Belgium, Belgian municipality",9,FALSE,,
http://www.wikidata.org/entity/Q493522,https://en-word.net/id/oewn-08569713-n,"district, territory, territorial dominion, dominion","municipality of Belgium, Belgian municipality",9,FALSE,,
http://www.wikidata.org/entity/Q493522,https://en-word.net/id/oewn-08542298-n,"city, metropolis, urban center","municipality of Belgium, Belgian municipality",7,FALSE,,
http://www.wikidata.org/entity/Q3184121,https://en-word.net/id/oewn-08542298-n,"city, metropolis, urban center","municipality of Brazil, municipalities of Brazil",17,FALSE,,
http://www.wikidata.org/entity/Q3184121,https://en-word.net/id/oewn-08643858-n,municipality,"municipality of Brazil, municipalities of Brazil",17,TRUE,,
http://www.wikidata.org/entity/Q3184121,https://en-word.net/id/oewn-08693705-n,"urban area, populated area","municipality of Brazil, municipalities of Brazil",17,FALSE,,
http://www.wikidata.org/entity/Q3184121,https://en-word.net/id/oewn-08508836-n,"administrative district, administrative division, territorial division","municipality of Brazil, municipalities of Brazil",17,FALSE,,
http://www.wikidata.org/entity/Q3184121,https://en-word.net/id/oewn-08591861-n,"geographical area, geographic area, geographical region, geographic region","municipality of Brazil, municipalities of Brazil",17,FALSE,,
http://www.wikidata.org/entity/Q3184121,https://en-word.net/id/oewn-08569713-n,"district, territory, territorial dominion, dominion","municipality of Brazil, municipalities of Brazil",17,FALSE,,
http://www.wikidata.org/entity/Q3184121,https://en-word.net/id/oewn-08648560-n,region,"municipality of Brazil, municipalities of Brazil",17,FALSE,,
http://www.wikidata.org/entity/Q3184121,https://en-word.net/id/oewn-00027365-n,location,"municipality of Brazil, municipalities of Brazil",17,FALSE,,
http://www.wikidata.org/entity/Q2555896,https://en-word.net/id/oewn-08542298-n,"city, metropolis, urban center","municipality of Colombia, municipalities of Colombia, list of municipalities of Colombia",6,FALSE,,
http://www.wikidata.org/entity/Q2555896,https://en-word.net/id/oewn-08643858-n,municipality,"municipality of Colombia, municipalities of Colombia, list of municipalities of Colombia",6,TRUE,,
http://www.wikidata.org/entity/Q2555896,https://en-word.net/id/oewn-08693705-n,"urban area, populated area","municipality of Colombia, municipalities of Colombia, list of municipalities of Colombia",6,FALSE,,
http://www.wikidata.org/entity/Q2555896,https://en-word.net/id/oewn-08508836-n,"administrative district, administrative division, territorial division","municipality of Colombia, municipalities of Colombia, list of municipalities of Colombia",6,FALSE,,
http://www.wikidata.org/entity/Q2555896,https://en-word.net/id/oewn-08591861-n,"geographical area, geographic area, geographical region, geographic region","municipality of Colombia, municipalities of Colombia, list of municipalities of Colombia",6,FALSE,,
http://www.wikidata.org/entity/Q2555896,https://en-word.net/id/oewn-08569713-n,"district, territory, territorial dominion, dominion","municipality of Colombia, municipalities of Colombia, list of municipalities of Colombia",6,FALSE,,
http://www.wikidata.org/entity/Q2555896,https://en-word.net/id/oewn-08648560-n,region,"municipality of Colombia, municipalities of Colombia, list of municipalities of Colombia",6,FALSE,,
http://www.wikidata.org/entity/Q2555896,https://en-word.net/id/oewn-00027365-n,location,"municipality of Colombia, municipalities of Colombia, list of municipalities of Colombia",6,FALSE,,
http://www.wikidata.org/entity/Q76514543,https://en-word.net/id/oewn-08643858-n,municipality,"municipality of Georgia, municipality in Georgia, municipality in Georgia (U.S. State)",10,TRUE,,
http://www.wikidata.org/entity/Q76514543,https://en-word.net/id/oewn-08693705-n,"urban area, populated area","municipality of Georgia, municipality in Georgia, municipality in Georgia (U.S. State)",10,FALSE,,
http://www.wikidata.org/entity/Q76514543,https://en-word.net/id/oewn-08508836-n,"administrative district, administrative division, territorial division","municipality of Georgia, municipality in Georgia, municipality in Georgia (U.S. State)",10,FALSE,,
http://www.wikidata.org/entity/Q76514543,https://en-word.net/id/oewn-08591861-n,"geographical area, geographic area, geographical region, geographic region","municipality of Georgia, municipality in Georgia, municipality in Georgia (U.S. State)",10,FALSE,,
http://www.wikidata.org/entity/Q76514543,https://en-word.net/id/oewn-08569713-n,"district, territory, territorial dominion, dominion","municipality of Georgia, municipality in Georgia, municipality in Georgia (U.S. State)",10,FALSE,,
http://www.wikidata.org/entity/Q76514543,https://en-word.net/id/oewn-08648560-n,region,"municipality of Georgia, municipality in Georgia, municipality in Georgia (U.S. State)",10,FALSE,,
http://www.wikidata.org/entity/Q76514543,https://en-word.net/id/oewn-00027365-n,location,"municipality of Georgia, municipality in Georgia, municipality in Georgia (U.S. State)",10,FALSE,,
http://www.wikidata.org/entity/Q76514543,https://en-word.net/id/oewn-08683242-n,town,"municipality of Georgia, municipality in Georgia, municipality in Georgia (U.S. State)",5,FALSE,,
http://www.wikidata.org/entity/Q76514543,https://en-word.net/id/oewn-08542298-n,"city, metropolis, urban center","municipality of Georgia, municipality in Georgia, municipality in Georgia (U.S. State)",5,FALSE,,
http://www.wikidata.org/entity/Q2074737,https://en-word.net/id/oewn-08542298-n,"city, metropolis, urban center","municipality of Spain, municipio de España, Spanish municipality",12,FALSE,,
http://www.wikidata.org/entity/Q2074737,https://en-word.net/id/oewn-08648560-n,region,"municipality of Spain, municipio de España, Spanish municipality",12,FALSE,,
http://www.wikidata.org/entity/Q2074737,https://en-word.net/id/oewn-00027365-n,location,"municipality of Spain, municipio de España, Spanish municipality",12,FALSE,,
http://www.wikidata.org/entity/Q2074737,https://en-word.net/id/oewn-08643858-n,municipality,"municipality of Spain, municipio de España, Spanish municipality",12,TRUE,,
http://www.wikidata.org/entity/Q2074737,https://en-word.net/id/oewn-08693705-n,"urban area, populated area","municipality of Spain, municipio de España, Spanish municipality",12,FALSE,,
http://www.wikidata.org/entity/Q2074737,https://en-word.net/id/oewn-08508836-n,"administrative district, administrative division, territorial division","municipality of Spain, municipio de España, Spanish municipality",12,FALSE,,
http://www.wikidata.org/entity/Q2074737,https://en-word.net/id/oewn-08591861-n,"geographical area, geographic area, geographical region, geographic region","municipality of Spain, municipio de España, Spanish municipality",12,FALSE,,
http://www.wikidata.org/entity/Q2074737,https://en-word.net/id/oewn-08569713-n,"district, territory, territorial dominion, dominion","municipality of Spain, municipio de España, Spanish municipality",12,FALSE,,
http://www.wikidata.org/entity/Q70208,https://en-word.net/id/oewn-08648560-n,region,"municipality of Switzerland, commune of Switzerland, communes of Switzerland",6,FALSE,,
http://www.wikidata.org/entity/Q70208,https://en-word.net/id/oewn-00027365-n,location,"municipality of Switzerland, commune of Switzerland, communes of Switzerland",6,FALSE,,
http://www.wikidata.org/entity/Q70208,https://en-word.net/id/oewn-08643858-n,municipality,"municipality of Switzerland, commune of Switzerland, communes of Switzerland",6,TRUE,,
http://www.wikidata.org/entity/Q70208,https://en-word.net/id/oewn-08693705-n,"urban area, populated area","municipality of Switzerland, commune of Switzerland, communes of Switzerland",6,FALSE,,
http://www.wikidata.org/entity/Q70208,https://en-word.net/id/oewn-08508836-n,"administrative district, administrative division, territorial division","municipality of Switzerland, commune of Switzerland, communes of Switzerland",6,FALSE,,
http://www.wikidata.org/entity/Q70208,https://en-word.net/id/oewn-08591861-n,"geographical area, geographic area, geographical region, geographic region","municipality of Switzerland, commune of Switzerland, communes of Switzerland",6,FALSE,,
http://www.wikidata.org/entity/Q70208,https://en-word.net/id/oewn-08569713-n,"district, territory, territorial dominion, dominion","municipality of Switzerland, commune of Switzerland, communes of Switzerland",6,FALSE,,
http://www.wikidata.org/entity/Q70208,https://en-word.net/id/oewn-08542298-n,"city, metropolis, urban center","municipality of Switzerland, commune of Switzerland, communes of Switzerland",5,FALSE,,
http://www.wikidata.org/entity/Q5153359,https://en-word.net/id/oewn-08643858-n,municipality,"municipality of the Czech Republic, municipality of Czechia",5,TRUE,,
http://www.wikidata.org/entity/Q5153359,https://en-word.net/id/oewn-08693705-n,"urban area, populated area","municipality of the Czech Republic, municipality of Czechia",5,FALSE,,
http://www.wikidata.org/entity/Q5153359,https://en-word.net/id/oewn-08508836-n,"administrative district, administrative division, territorial division","municipality of the Czech Republic, municipality of Czechia",5,FALSE,,
http://www.wikidata.org/entity/Q5153359,https://en-word.net/id/oewn-08591861-n,"geographical area, geographic area, geographical region, geographic region","municipality of the Czech Republic, municipality of Czechia",5,FALSE,,
http://www.wikidata.org/entity/Q5153359,https://en-word.net/id/oewn-08569713-n,"district, territory, territorial dominion, dominion","municipality of the Czech Republic, municipality of Czechia",5,FALSE,,
http://www.wikidata.org/entity/Q5153359,https://en-word.net/id/oewn-08648560-n,region,"municipality of the Czech Republic, municipality of Czechia",5,FALSE,,
http://www.wikidata.org/entity/Q5153359,https://en-word.net/id/oewn-00027365-n,location,"municipality of the Czech Republic, municipality of Czechia",5,FALSE,,
http://www.wikidata.org/entity/Q2039348,https://en-word.net/id/oewn-08542298-n,"city, metropolis, urban center","municipality of the Netherlands, Nederlandse gemeente, gemeente",7,FALSE,,
http://www.wikidata.org/entity/Q2039348,https://en-word.net/id/oewn-08643858-n,municipality,"municipality of the Netherlands, Nederlandse gemeente, gemeente",7,TRUE,,
http://www.wikidata.org/entity/Q2039348,https://en-word.net/id/oewn-08693705-n,"urban area, populated area","municipality of the Netherlands, Nederlandse gemeente, gemeente",7,FALSE,,
http://www.wikidata.org/entity/Q2039348,https://en-word.net/id/oewn-08508836-n,"administrative district, administrative division, territorial division","municipality of the Netherlands, Nederlandse gemeente, gemeente",7,FALSE,,
